_id,ltable_Id,rtable_Id,ltable_Site name,ltable_Address,ltable_Zip,ltable_Phone,rtable_Site name,rtable_Address,rtable_Zip,rtable_Phone
78987,1561,1561,CHICAGO PUBLIC SCHOOLS PECK SCHOOL,3826 W 58TH ST ,60629,5352450,CHICAGO PUBLIC SCHOOLS PECK SCHOOL,3826 W 58TH ST ,60629,5352450
78990,1561,2579,CHICAGO PUBLIC SCHOOLS PECK SCHOOL,3826 W 58TH ST ,60629,5352450, Hurley,3849 W. 69Th St ,60629,5352068
78993,1561,1421,CHICAGO PUBLIC SCHOOLS PECK SCHOOL,3826 W 58TH ST ,60629,5352450,CAROLE ROBERTSON CENTER FOR LEARNING FCCH-LUZ OROZCO,4546 W 67TH ST ,60629,
79025,725,725, Hurley,3849 W. 69Th St ,,5352068, Hurley,3849 W. 69Th St ,,5352068
79026,725,1526, Hurley,3849 W. 69Th St ,,5352068,"CHICAGO PUBLIC SCHOOLS HURLEY, EDWARD N.",3849 W 69TH PLACE ,60629,5352068
79027,725,2020, Hurley,3849 W. 69Th St ,,5352068,"Chicago Public Schools Hurley, Edward N.",3849 W. 69th Place ,60629,5352068
79028,725,2579, Hurley,3849 W. 69Th St ,,5352068, Hurley,3849 W. 69Th St ,60629,5352068
79035,1526,2670,"CHICAGO PUBLIC SCHOOLS HURLEY, EDWARD N.",3849 W 69TH PLACE ,60629,5352068, Mother's Touch II,2547 W. 69th Street ,60629,4712532
79063,1526,725,"CHICAGO PUBLIC SCHOOLS HURLEY, EDWARD N.",3849 W 69TH PLACE ,60629,5352068, Hurley,3849 W. 69Th St ,,5352068
79064,1526,1526,"CHICAGO PUBLIC SCHOOLS HURLEY, EDWARD N.",3849 W 69TH PLACE ,60629,5352068,"CHICAGO PUBLIC SCHOOLS HURLEY, EDWARD N.",3849 W 69TH PLACE ,60629,5352068
79065,1526,2020,"CHICAGO PUBLIC SCHOOLS HURLEY, EDWARD N.",3849 W 69TH PLACE ,60629,5352068,"Chicago Public Schools Hurley, Edward N.",3849 W. 69th Place ,60629,5352068
79066,1526,2579,"CHICAGO PUBLIC SCHOOLS HURLEY, EDWARD N.",3849 W 69TH PLACE ,60629,5352068, Hurley,3849 W. 69Th St ,60629,5352068
79107,2020,2670,"Chicago Public Schools Hurley, Edward N.",3849 W. 69th Place ,60629,5352068, Mother's Touch II,2547 W. 69th Street ,60629,4712532
79135,2020,725,"Chicago Public Schools Hurley, Edward N.",3849 W. 69th Place ,60629,5352068, Hurley,3849 W. 69Th St ,,5352068
79136,2020,1526,"Chicago Public Schools Hurley, Edward N.",3849 W. 69th Place ,60629,5352068,"CHICAGO PUBLIC SCHOOLS HURLEY, EDWARD N.",3849 W 69TH PLACE ,60629,5352068
79137,2020,2020,"Chicago Public Schools Hurley, Edward N.",3849 W. 69th Place ,60629,5352068,"Chicago Public Schools Hurley, Edward N.",3849 W. 69th Place ,60629,5352068
79138,2020,2579,"Chicago Public Schools Hurley, Edward N.",3849 W. 69th Place ,60629,5352068, Hurley,3849 W. 69Th St ,60629,5352068
79174,2579,2216, Hurley,3849 W. 69Th St ,60629,5352068,Henry Booth House Wee Wee Center for Creative,2434 W 71ST St. ,60629,4710869
79176,2579,1645, Hurley,3849 W. 69Th St ,60629,5352068,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO MOTHER'S TOUCH,2501 W 71ST ST ,60629,4363177
79177,2579,2135, Hurley,3849 W. 69Th St ,60629,5352068,Easter Seals Society of Metropolitan Chicago Mother's Touch,2501 W 71st St ,60629,4363177
79179,2579,2670, Hurley,3849 W. 69Th St ,60629,5352068, Mother's Touch II,2547 W. 69th Street ,60629,4712532
79180,2579,1666, Hurley,3849 W. 69Th St ,60629,5352068,EL VALOR LITTLE KIDS VILLAGE,2656 W 71ST ST ,60629,7764753
79181,2579,2150, Hurley,3849 W. 69Th St ,60629,5352068,El Valor Little Kids Village,2656 W. 71st St. ,60629,7764753
79182,2579,1866, Hurley,3849 W. 69Th St ,60629,5352068,SALVATION ARMY CREATIVE LITTLE ONES,2809 W 59TH ST ,60629,4762562
79183,2579,2260, Hurley,3849 W. 69Th St ,60629,5352068,Salvation Army Creative Little Ones,2809 W 59th St. ,60629,4762562
79184,2579,1437, Hurley,3849 W. 69Th St ,60629,5352068,CATHOLIC CHARITIES OF THE ARCHDIOCESE OF CHICAGO CHICAGO LAWN,3001 W 59TH ST ,60629,9251085
79185,2579,1931, Hurley,3849 W. 69Th St ,60629,5352068,"Catholic Charities of the
Archdiocese of Chicago Chicago Lawn",3001 W. 59th St. ,60629,9251085
79190,2579,2162, Hurley,3849 W. 69Th St ,60629,5352068,El Valor Young Scholars Dev. Ins.,3038 W. 59th St. ,60629,9181944
79191,2579,2861, Hurley,3849 W. 69Th St ,60629,5352068, Young Scholars Develop Inst,3038 W. 59th St. ,60629,9181944
79193,2579,1721, Hurley,3849 W. 69Th St ,60629,5352068,GADS HILL CENTER KOVE LEARNING ACADEMY,3137 W 71ST ST ,60629,4763083
79194,2579,2174, Hurley,3849 W. 69Th St ,60629,5352068,Gads Hill Center Kove Learning Academy,3137 W 71st St. ,60629,4763083
79195,2579,1831, Hurley,3849 W. 69Th St ,60629,5352068,METROPOLITAN FAMILY SERVICES MIDWAY CHILDREN'S CENTER,3215 W 63RD ST ,60629,8842350
79196,2579,2245, Hurley,3849 W. 69Th St ,60629,5352068,Metropolitan Family Services Midway Children's Center,3215 W. 63rd St. ,60629,8842350
79197,2579,2658, Hurley,3849 W. 69Th St ,60629,5352068, Metropolitan Family Services,3215 W. 63rd St ,60629,7374790
79198,2579,2659, Hurley,3849 W. 69Th St ,60629,5352068, Metropolitan Family Services 0-3,3215 W. 63rd St ,60629,7374790
79206,2579,1561, Hurley,3849 W. 69Th St ,60629,5352068,CHICAGO PUBLIC SCHOOLS PECK SCHOOL,3826 W 58TH ST ,60629,5352450
79207,2579,725, Hurley,3849 W. 69Th St ,60629,5352068, Hurley,3849 W. 69Th St ,,5352068
79208,2579,1526, Hurley,3849 W. 69Th St ,60629,5352068,"CHICAGO PUBLIC SCHOOLS HURLEY, EDWARD N.",3849 W 69TH PLACE ,60629,5352068
79209,2579,2020, Hurley,3849 W. 69Th St ,60629,5352068,"Chicago Public Schools Hurley, Edward N.",3849 W. 69th Place ,60629,5352068
79210,2579,2579, Hurley,3849 W. 69Th St ,60629,5352068, Hurley,3849 W. 69Th St ,60629,5352068
79213,2579,1421, Hurley,3849 W. 69Th St ,60629,5352068,CAROLE ROBERTSON CENTER FOR LEARNING FCCH-LUZ OROZCO,4546 W 67TH ST ,60629,
79245,349,349, Concordia Child Care Center,3855 N. Seeley ,,9353739, Concordia Child Care Center,3855 N. Seeley ,,9353739
79246,349,2900, Concordia Child Care Center,3855 N. Seeley ,,9353739, Concordia Place,3855 North Seeley Avenue  ,60618,9353739
79247,349,3126, Concordia Child Care Center,3855 N. Seeley ,,9353739, Concordia Child Care Center,3855 N Seeley Avenue ,60618,9353739
79259,2900,1350, Concordia Place,3855 North Seeley Avenue  ,60618,9353739, Mary Crane League,2974 North Clybourn Avenue,60618,9388157
79263,2900,2946, Concordia Place,3855 North Seeley Avenue  ,60618,9353739, Mary Crane Center,2974 North Clybourn Avenue  ,60618,9388131
79280,2900,349, Concordia Place,3855 North Seeley Avenue  ,60618,9353739, Concordia Child Care Center,3855 N. Seeley ,,9353739
79281,2900,2900, Concordia Place,3855 North Seeley Avenue  ,60618,9353739, Concordia Place,3855 North Seeley Avenue  ,60618,9353739
79282,2900,3126, Concordia Place,3855 North Seeley Avenue  ,60618,9353739, Concordia Child Care Center,3855 N Seeley Avenue ,60618,9353739
79303,3126,3229, Concordia Child Care Center,3855 N Seeley Avenue ,60618,9353739, Mary Crane Family and Day Care Center,2905 N Clybourn Avenue ,60618,3485528
79313,3126,3018, Concordia Child Care Center,3855 N Seeley Avenue ,60618,9353739, A Karrasel Nursery School & Kindergarten,3030 N Kedzie Avenue ,60618,4636151
79326,3126,349, Concordia Child Care Center,3855 N Seeley Avenue ,60618,9353739, Concordia Child Care Center,3855 N. Seeley ,,9353739
79327,3126,2900, Concordia Child Care Center,3855 N Seeley Avenue ,60618,9353739, Concordia Place,3855 North Seeley Avenue  ,60618,9353739
79328,3126,3126, Concordia Child Care Center,3855 N Seeley Avenue ,60618,9353739, Concordia Child Care Center,3855 N Seeley Avenue ,60618,9353739
79331,3126,3196, Concordia Child Care Center,3855 N Seeley Avenue ,60618,9353739, Kidwatch Plus,3901 N Ridgeway Avenue ,60618,5395431
79338,3126,3200, Concordia Child Care Center,3855 N Seeley Avenue ,60618,9353739, Korean American Community Services,4300 N California Avenue ,60618,5835501
79340,1201,1201, Abraham Lincoln Centre - Abraham Lincoln Center,3858 S Cottage Grove Ave ,,3736600, Abraham Lincoln Centre - Abraham Lincoln Center,3858 S Cottage Grove Ave ,,3736600
79341,1201,3027, Abraham Lincoln Centre - Abraham Lincoln Center,3858 S Cottage Grove Ave ,,3736600, Abraham Lincoln Centre,3858 S Cottage Grove Avenue ,60653,3736600
79361,1385,1385,ABRAHAM LINCOLN CENTRE ABRAHAM-LINCOLN,3858 S COTTAGE GROVE ,60653,2851390,ABRAHAM LINCOLN CENTRE ABRAHAM-LINCOLN,3858 S COTTAGE GROVE ,60653,2851390
79362,1385,3027,ABRAHAM LINCOLN CENTRE ABRAHAM-LINCOLN,3858 S COTTAGE GROVE ,60653,2851390, Abraham Lincoln Centre,3858 S Cottage Grove Avenue ,60653,3736600
79363,1385,1904,ABRAHAM LINCOLN CENTRE ABRAHAM-LINCOLN,3858 S COTTAGE GROVE ,60653,2851390,Abraham Lincoln Center Abraham-Lincoln,3858 S. Cottage Grove ,60654,2851390
79375,1385,1369,ABRAHAM LINCOLN CENTRE ABRAHAM-LINCOLN,3858 S COTTAGE GROVE ,60653,2851390,"Centers for New Horizons
(Partner) Effie Ellis II Early Care & Education Center
","4301 S. Cottage Grove
",60653,5489839
79376,1385,1443,ABRAHAM LINCOLN CENTRE ABRAHAM-LINCOLN,3858 S COTTAGE GROVE ,60653,2851390,CENTERS FOR NEW HORIZONS EFFIE ELLIS,4301 S COTTAGE GROVE ,60653,5489839
79377,1385,1937,ABRAHAM LINCOLN CENTRE ABRAHAM-LINCOLN,3858 S COTTAGE GROVE ,60653,2851390,Centers For New Horizons Effie Ellis,4301 S Cottage Grove ,60653,5489839
79378,1385,3009,ABRAHAM LINCOLN CENTRE ABRAHAM-LINCOLN,3858 S COTTAGE GROVE ,60653,2851390, Centers for New Horizons - Effie Ellis II Center,"4301 S. Cottage Grove Ave 
",60653,5489839
79379,1385,1387,ABRAHAM LINCOLN CENTRE ABRAHAM-LINCOLN,3858 S COTTAGE GROVE ,60653,2851390,ABRAHAM LINCOLN CENTRE LINCOLN/KING,4314 S COTTAGE GROVE ,60653,7472310
79380,1385,1906,ABRAHAM LINCOLN CENTRE ABRAHAM-LINCOLN,3858 S COTTAGE GROVE ,60653,2851390,Abraham Lincoln Center Lincoln/King,4314 S. Cottage Grove ,60653,7472310
79381,1385,3029,ABRAHAM LINCOLN CENTRE ABRAHAM-LINCOLN,3858 S COTTAGE GROVE ,60653,2851390, Abraham Lincoln Centre - Lincoln/King,4314 S Cottage Grove Avenue ,60653,7472310
79405,3027,3082, Abraham Lincoln Centre,3858 S Cottage Grove Avenue ,60653,3736600, Centers for New Horizons Ida B. Wells,3641 S Rhodes Avenue ,60653,3733460
79406,3027,3083, Abraham Lincoln Centre,3858 S Cottage Grove Avenue ,60653,3736600, Centers for New Horizons Raymond School,3663 S Wabash Avenue ,60653,3735673
79409,3027,3298, Abraham Lincoln Centre,3858 S Cottage Grove Avenue ,60653,3736600, YMCA Wabash,3763 S Wabash Avenue ,60653,2850020
79410,3027,1201, Abraham Lincoln Centre,3858 S Cottage Grove Avenue ,60653,3736600, Abraham Lincoln Centre - Abraham Lincoln Center,3858 S Cottage Grove Ave ,,3736600
79411,3027,1385, Abraham Lincoln Centre,3858 S Cottage Grove Avenue ,60653,3736600,ABRAHAM LINCOLN CENTRE ABRAHAM-LINCOLN,3858 S COTTAGE GROVE ,60653,2851390
79412,3027,3027, Abraham Lincoln Centre,3858 S Cottage Grove Avenue ,60653,3736600, Abraham Lincoln Centre,3858 S Cottage Grove Avenue ,60653,3736600
79413,3027,3104, Abraham Lincoln Centre,3858 S Cottage Grove Avenue ,60653,3736600, Chicago Youth Centers - Elliott Donnelley Center,3947 S Michigan Avenue ,60653,2683815
79417,3027,3028, Abraham Lincoln Centre,3858 S Cottage Grove Avenue ,60653,3736600, Abraham Lincoln Centre - Berkley Center,4210 S Berkeley Avenue ,60653,4513360
79424,3027,1369, Abraham Lincoln Centre,3858 S Cottage Grove Avenue ,60653,3736600,"Centers for New Horizons
(Partner) Effie Ellis II Early Care & Education Center
","4301 S. Cottage Grove
",60653,5489839
79425,3027,1443, Abraham Lincoln Centre,3858 S Cottage Grove Avenue ,60653,3736600,CENTERS FOR NEW HORIZONS EFFIE ELLIS,4301 S COTTAGE GROVE ,60653,5489839
79426,3027,1937, Abraham Lincoln Centre,3858 S Cottage Grove Avenue ,60653,3736600,Centers For New Horizons Effie Ellis,4301 S Cottage Grove ,60653,5489839
79427,3027,3009, Abraham Lincoln Centre,3858 S Cottage Grove Avenue ,60653,3736600, Centers for New Horizons - Effie Ellis II Center,"4301 S. Cottage Grove Ave 
",60653,5489839
79428,3027,1387, Abraham Lincoln Centre,3858 S Cottage Grove Avenue ,60653,3736600,ABRAHAM LINCOLN CENTRE LINCOLN/KING,4314 S COTTAGE GROVE ,60653,7472310
79429,3027,1906, Abraham Lincoln Centre,3858 S Cottage Grove Avenue ,60653,3736600,Abraham Lincoln Center Lincoln/King,4314 S. Cottage Grove ,60653,7472310
79430,3027,3029, Abraham Lincoln Centre,3858 S Cottage Grove Avenue ,60653,3736600, Abraham Lincoln Centre - Lincoln/King,4314 S Cottage Grove Avenue ,60653,7472310
79435,3027,3270, Abraham Lincoln Centre,3858 S Cottage Grove Avenue ,60653,3736600, St. Paul-Chaney Ford Child Care,4528 S Wabash Avenue ,60653,2858721
79441,1904,1385,Abraham Lincoln Center Abraham-Lincoln,3858 S. Cottage Grove ,60654,2851390,ABRAHAM LINCOLN CENTRE ABRAHAM-LINCOLN,3858 S COTTAGE GROVE ,60653,2851390
79442,1904,1904,Abraham Lincoln Center Abraham-Lincoln,3858 S. Cottage Grove ,60654,2851390,Abraham Lincoln Center Abraham-Lincoln,3858 S. Cottage Grove ,60654,2851390
79443,350,350, Little Giant Child Care Center,3863 W. Harrison ,,2656330, Little Giant Child Care Center,3863 W. Harrison ,,2656330
79444,350,1641, Little Giant Child Care Center,3863 W. Harrison ,,2656330,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO LITTLE GIANTS,3863 W HARRISON ,60624,2656330
79445,350,2131, Little Giant Child Care Center,3863 W. Harrison ,,2656330,Easter Seals Society of Metropolitan Chicago Little Giants,3863 W. Harrison ,60624,2656330
79496,1641,350,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO LITTLE GIANTS,3863 W HARRISON ,60624,2656330, Little Giant Child Care Center,3863 W. Harrison ,,2656330
79497,1641,1641,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO LITTLE GIANTS,3863 W HARRISON ,60624,2656330,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO LITTLE GIANTS,3863 W HARRISON ,60624,2656330
79498,1641,2131,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO LITTLE GIANTS,3863 W HARRISON ,60624,2656330,Easter Seals Society of Metropolitan Chicago Little Giants,3863 W. Harrison ,60624,2656330
79562,2131,350,Easter Seals Society of Metropolitan Chicago Little Giants,3863 W. Harrison ,60624,2656330, Little Giant Child Care Center,3863 W. Harrison ,,2656330
79563,2131,1641,Easter Seals Society of Metropolitan Chicago Little Giants,3863 W. Harrison ,60624,2656330,EASTER SEALS SOCIETY OF METROPOLITAN CHICAGO LITTLE GIANTS,3863 W HARRISON ,60624,2656330
79564,2131,2131,Easter Seals Society of Metropolitan Chicago Little Giants,3863 W. Harrison ,60624,2656330,Easter Seals Society of Metropolitan Chicago Little Giants,3863 W. Harrison ,60624,2656330
79578,119,119, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187
79579,119,352, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187, Centers for New Horizons Edison L. Hoard,3901 S. State Street ,,5362187
79580,119,727, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187
79581,119,1274, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187
79582,119,2884, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187, Centers for New Horizons / Ida B. Wells @ Dawson,3901 South State Steet 1st Floor ,60609,5362187
79583,119,2379, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187, Centers For New Horizons E.L. Hoard ELC,3948 S. State  ,60609,5362187
79584,119,3078, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187, Centers for New Horizons - Edison Hoard,3948 S State ,60609,5362187
79585,352,119, Centers for New Horizons Edison L. Hoard,3901 S. State Street ,,5362187, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187
79586,352,352, Centers for New Horizons Edison L. Hoard,3901 S. State Street ,,5362187, Centers for New Horizons Edison L. Hoard,3901 S. State Street ,,5362187
79587,352,727, Centers for New Horizons Edison L. Hoard,3901 S. State Street ,,5362187, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187
79588,352,1274, Centers for New Horizons Edison L. Hoard,3901 S. State Street ,,5362187, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187
79589,352,2884, Centers for New Horizons Edison L. Hoard,3901 S. State Street ,,5362187, Centers for New Horizons / Ida B. Wells @ Dawson,3901 South State Steet 1st Floor ,60609,5362187
79590,352,2379, Centers for New Horizons Edison L. Hoard,3901 S. State Street ,,5362187, Centers For New Horizons E.L. Hoard ELC,3948 S. State  ,60609,5362187
79591,352,3078, Centers for New Horizons Edison L. Hoard,3901 S. State Street ,,5362187, Centers for New Horizons - Edison Hoard,3948 S State ,60609,5362187
79592,727,119, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187
79593,727,352, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187, Centers for New Horizons Edison L. Hoard,3901 S. State Street ,,5362187
79594,727,727, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187
79595,727,1274, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187
79596,727,2884, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187, Centers for New Horizons / Ida B. Wells @ Dawson,3901 South State Steet 1st Floor ,60609,5362187
79597,727,2379, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187, Centers For New Horizons E.L. Hoard ELC,3948 S. State  ,60609,5362187
79598,727,3078, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187, Centers for New Horizons - Edison Hoard,3948 S State ,60609,5362187
79599,1274,119, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187
79600,1274,352, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187, Centers for New Horizons Edison L. Hoard,3901 S. State Street ,,5362187
79601,1274,727, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187
79602,1274,1274, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187
79603,1274,2884, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187, Centers for New Horizons / Ida B. Wells @ Dawson,3901 South State Steet 1st Floor ,60609,5362187
79604,1274,2379, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187, Centers For New Horizons E.L. Hoard ELC,3948 S. State  ,60609,5362187
79605,1274,3078, Centers For New Horizons - Edison L. Hoard Learning Center,3901 S State St ,,5362187, Centers for New Horizons - Edison Hoard,3948 S State ,60609,5362187
79644,1444,1444,CENTERS FOR NEW HORIZONS IDA B. WELLS AT DAWSON,3901 S STATE ,60609,5367864,CENTERS FOR NEW HORIZONS IDA B. WELLS AT DAWSON,3901 S STATE ,60609,5367864
79645,1444,1938,CENTERS FOR NEW HORIZONS IDA B. WELLS AT DAWSON,3901 S STATE ,60609,5367864,Centers For New Horizons Ida B. Wells at Dawson,3901 S. State ,60609,5367864
79646,1444,2884,CENTERS FOR NEW HORIZONS IDA B. WELLS AT DAWSON,3901 S STATE ,60609,5367864, Centers for New Horizons / Ida B. Wells @ Dawson,3901 South State Steet 1st Floor ,60609,5362187
79647,1444,3130,CENTERS FOR NEW HORIZONS IDA B. WELLS AT DAWSON,3901 S STATE ,60609,5367864, Dawson Technical Institute,3901 S State Street ,60609,4512000
79648,1444,2379,CENTERS FOR NEW HORIZONS IDA B. WELLS AT DAWSON,3901 S STATE ,60609,5367864, Centers For New Horizons E.L. Hoard ELC,3948 S. State  ,60609,5362187
79649,1444,3078,CENTERS FOR NEW HORIZONS IDA B. WELLS AT DAWSON,3901 S STATE ,60609,5367864, Centers for New Horizons - Edison Hoard,3948 S State ,60609,5362187
79653,1444,2323,CENTERS FOR NEW HORIZONS IDA B. WELLS AT DAWSON,3901 S STATE ,60609,5367864, Beethoven,4421 S. State St. ,60609,5351480
79668,1444,1702,CENTERS FOR NEW HORIZONS IDA B. WELLS AT DAWSON,3901 S STATE ,60609,5367864,FIRMAN COMMUNITY SERVICES FIRMAN COMMUNITY SERVICES EARLY BEGINNINGS,4705 S STATE ,60609,
79669,1444,3318,CENTERS FOR NEW HORIZONS IDA B. WELLS AT DAWSON,3901 S STATE ,60609,5367864, Firman Community Services - Early Beginnings,4705 S State Street ,60609,
79681,1444,2305,CENTERS FOR NEW HORIZONS IDA B. WELLS AT DAWSON,3901 S STATE ,60609,5367864, Attucks,5055 S. State St. ,60609,5351270
79686,1444,2321,CENTERS FOR NEW HORIZONS IDA B. WELLS AT DAWSON,3901 S STATE ,60609,5367864, Beasley,5255 S. State St ,60609,5351230
79687,1444,3301,CENTERS FOR NEW HORIZONS IDA B. WELLS AT DAWSON,3901 S STATE ,60609,5367864, Beasley,5255 S State Street ,60609,5351230
79738,1938,1444,Centers For New Horizons Ida B. Wells at Dawson,3901 S. State ,60609,5367864,CENTERS FOR NEW HORIZONS IDA B. WELLS AT DAWSON,3901 S STATE ,60609,5367864
79739,1938,1938,Centers For New Horizons Ida B. Wells at Dawson,3901 S. State ,60609,5367864,Centers For New Horizons Ida B. Wells at Dawson,3901 S. State ,60609,5367864
79740,1938,2884,Centers For New Horizons Ida B. Wells at Dawson,3901 S. State ,60609,5367864, Centers for New Horizons / Ida B. Wells @ Dawson,3901 South State Steet 1st Floor ,60609,5362187
79741,1938,3130,Centers For New Horizons Ida B. Wells at Dawson,3901 S. State ,60609,5367864, Dawson Technical Institute,3901 S State Street ,60609,4512000
79742,1938,2379,Centers For New Horizons Ida B. Wells at Dawson,3901 S. State ,60609,5367864, Centers For New Horizons E.L. Hoard ELC,3948 S. State  ,60609,5362187
79743,1938,3078,Centers For New Horizons Ida B. Wells at Dawson,3901 S. State ,60609,5367864, Centers for New Horizons - Edison Hoard,3948 S State ,60609,5362187
79747,1938,2323,Centers For New Horizons Ida B. Wells at Dawson,3901 S. State ,60609,5367864, Beethoven,4421 S. State St. ,60609,5351480
